date_time,co_sensor,month,week,day,day_of_week,hour,is_weekend,co_sensor_lag_1,rh_lag_1,co_sensor_lag_24,rh_lag_24,co_sensor_window,rh_window,month_sin,month_cos,hour_sin,hour_cos
2004-04-03 00:00:00,1254.0,4,14,3,5,0,1,1408.0,53.2,1139.0,54.4,1356.3333333333333,47.73333333333334,0.8660254037844387,-0.4999999999999998,0.0,1.0
2004-04-03 01:00:00,1141.0,4,14,3,5,1,1,1254.0,51.8,1072.0,58.8,1316.3333333333333,50.666666666666664,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992
2004-04-03 02:00:00,1141.0,4,14,3,5,2,1,1141.0,54.2,954.0,60.9,1267.6666666666667,53.06666666666667,0.8660254037844387,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-03 03:00:00,1042.0,4,14,3,5,3,1,1141.0,58.2,951.0,64.3,1178.6666666666667,54.73333333333333,0.8660254037844387,-0.4999999999999998,0.730835964278124,0.6825531432186541
2004-04-03 04:00:00,986.0,4,14,3,5,4,1,1042.0,57.6,926.0,65.9,1108.0,56.666666666666664,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522
2004-04-03 05:00:00,1005.0,4,14,3,5,5,1,986.0,58.0,968.0,72.9,1056.3333333333333,57.93333333333334,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397
2004-04-03 06:00:00,1041.0,4,14,3,5,6,1,1005.0,61.6,1067.0,71.8,1011.0,59.06666666666667,0.8660254037844387,-0.4999999999999998,0.9976687691905392,-0.06824241336467088
2004-04-03 07:00:00,1272.0,4,14,3,5,7,1,1041.0,59.6,1386.0,73.7,1010.6666666666666,59.73333333333333,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616
2004-04-03 08:00:00,1436.0,4,14,3,5,8,1,1272.0,61.7,1474.0,70.2,1106.0,60.96666666666667,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671
2004-04-03 09:00:00,1472.0,4,14,3,5,9,1,1436.0,55.8,1569.0,65.3,1249.6666666666667,59.03333333333334,0.8660254037844387,-0.4999999999999998,0.631087944326053,-0.7757112907044197
2004-04-03 10:00:00,1418.0,4,14,3,5,10,1,1472.0,50.5,1375.0,52.3,1393.3333333333333,56.0,0.8660254037844387,-0.4999999999999998,0.3984010898462418,-0.9172113015054528
2004-04-03 11:00:00,1410.0,4,14,3,5,11,1,1418.0,43.3,1328.0,44.1,1442.0,49.86666666666667,0.8660254037844387,-0.4999999999999998,0.13616664909624665,-0.9906859460363308
2004-04-03 12:00:00,1438.0,4,14,3,5,12,1,1410.0,41.7,1341.0,33.8,1433.3333333333333,45.166666666666664,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308
2004-04-03 13:00:00,1278.0,4,14,3,5,13,1,1438.0,35.8,1297.0,31.3,1422.0,40.266666666666666,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532
2004-04-03 14:00:00,1257.0,4,14,3,5,14,1,1278.0,30.5,1303.0,30.5,1375.3333333333333,36.0,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198
2004-04-03 15:00:00,1331.0,4,14,3,5,15,1,1257.0,27.0,1281.0,27.3,1324.3333333333333,31.099999999999998,0.8660254037844387,-0.4999999999999998,-0.816969893010442,-0.5766803221148672
2004-04-03 16:00:00,1361.0,4,14,3,5,16,1,1331.0,27.5,1248.0,22.8,1288.6666666666667,28.333333333333332,0.8660254037844387,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864
2004-04-03 17:00:00,1398.0,4,14,3,5,17,1,1361.0,26.5,1382.0,22.3,1316.3333333333333,27.0,0.8660254037844387,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135
2004-04-03 18:00:00,1483.0,4,14,3,5,18,1,1398.0,27.1,1491.0,30.1,1363.3333333333333,27.03333333333333,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333
2004-04-03 19:00:00,1697.0,4,14,3,5,19,1,1483.0,28.6,1620.0,40.1,1414.0,27.400000000000002,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516
2004-04-03 20:00:00,1459.0,4,14,3,5,20,1,1697.0,36.8,1693.0,42.5,1526.0,30.833333333333332,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536
2004-04-03 21:00:00,1268.0,4,14,3,5,21,1,1459.0,47.5,1374.0,43.0,1546.3333333333333,37.63333333333333,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886
2004-04-03 22:00:00,1469.0,4,14,3,5,22,1,1268.0,50.4,1287.0,47.0,1474.6666666666667,44.9,0.8660254037844387,-0.4999999999999998,-0.2697967711570244,0.9629172873477992
2004-04-03 23:00:00,1316.0,4,14,3,5,23,1,1469.0,51.3,1408.0,53.2,1398.6666666666667,49.73333333333333,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-04-04 00:00:00,1224.0,4,14,4,6,0,1,1316.0,53.8,1254.0,51.8,1351.0,51.833333333333336,0.8660254037844387,-0.4999999999999998,0.0,1.0
2004-04-04 01:00:00,1215.0,4,14,4,6,1,1,1224.0,56.5,1141.0,54.2,1336.3333333333333,53.86666666666667,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992
2004-04-04 02:00:00,1115.0,4,14,4,6,2,1,1215.0,59.2,1141.0,58.2,1251.6666666666667,56.5,0.8660254037844387,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-04 03:00:00,1124.0,4,14,4,6,3,1,1115.0,62.4,1042.0,57.6,1184.6666666666667,59.36666666666667,0.8660254037844387,-0.4999999999999998,0.730835964278124,0.6825531432186541
2004-04-04 04:00:00,1028.0,4,14,4,6,4,1,1124.0,65.0,986.0,58.0,1151.3333333333333,62.199999999999996,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522
2004-04-04 05:00:00,1010.0,4,14,4,6,5,1,1028.0,65.3,1005.0,61.6,1089.0,64.23333333333333,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397
2004-04-04 06:00:00,1074.0,4,14,4,6,6,1,1010.0,66.5,1041.0,59.6,1054.0,65.60000000000001,0.8660254037844387,-0.4999999999999998,0.9976687691905392,-0.06824241336467088
2004-04-04 07:00:00,1034.0,4,14,4,6,7,1,1074.0,69.1,1272.0,61.7,1037.3333333333333,66.96666666666665,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616
2004-04-04 08:00:00,1130.0,4,14,4,6,8,1,1034.0,64.8,1436.0,55.8,1039.3333333333333,66.8,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671
2004-04-04 09:00:00,1275.0,4,14,4,6,9,1,1130.0,59.0,1472.0,50.5,1079.3333333333333,64.3,0.8660254037844387,-0.4999999999999998,0.631087944326053,-0.7757112907044197
2004-04-04 10:00:00,1324.0,4,14,4,6,10,1,1275.0,49.8,1418.0,43.3,1146.3333333333333,57.86666666666667,0.8660254037844387,-0.4999999999999998,0.3984010898462418,-0.9172113015054528
2004-04-04 11:00:00,1268.0,4,14,4,6,11,1,1324.0,40.7,1410.0,41.7,1243.0,49.833333333333336,0.8660254037844387,-0.4999999999999998,0.13616664909624665,-0.9906859460363308
2004-04-04 12:00:00,1272.0,4,14,4,6,12,1,1268.0,37.1,1438.0,35.8,1289.0,42.53333333333333,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308
2004-04-04 13:00:00,1160.0,4,14,4,6,13,1,1272.0,33.8,1278.0,30.5,1288.0,37.199999999999996,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532
2004-04-04 14:00:00,1136.0,4,14,4,6,14,1,1160.0,32.1,1257.0,27.0,1233.3333333333333,34.333333333333336,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198
2004-04-04 15:00:00,1296.0,4,14,4,6,15,1,1136.0,31.1,1331.0,27.5,1189.3333333333333,32.333333333333336,0.8660254037844387,-0.4999999999999998,-0.816969893010442,-0.5766803221148672
2004-04-04 16:00:00,1345.0,4,14,4,6,16,1,1296.0,30.8,1361.0,26.5,1197.3333333333333,31.333333333333332,0.8660254037844387,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864
2004-04-04 17:00:00,1296.0,4,14,4,6,17,1,1345.0,36.0,1398.0,27.1,1259.0,32.63333333333333,0.8660254037844387,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135
2004-04-04 18:00:00,1258.0,4,14,4,6,18,1,1296.0,36.2,1483.0,28.6,1312.3333333333333,34.333333333333336,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333
2004-04-04 19:00:00,1420.0,4,14,4,6,19,1,1258.0,39.3,1697.0,36.8,1299.6666666666667,37.166666666666664,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516
2004-04-04 20:00:00,1366.0,4,14,4,6,20,1,1420.0,44.6,1459.0,47.5,1324.6666666666667,40.03333333333333,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536
2004-04-04 21:00:00,1113.0,4,14,4,6,21,1,1366.0,48.9,1268.0,50.4,1348.0,44.26666666666666,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886
2004-04-04 22:00:00,1196.0,4,14,4,6,22,1,1113.0,56.1,1469.0,51.3,1299.6666666666667,49.86666666666667,0.8660254037844387,-0.4999999999999998,-0.2697967711570244,0.9629172873477992
2004-04-04 23:00:00,1188.0,4,14,4,6,23,1,1196.0,58.8,1316.0,53.8,1225.0,54.6,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-04-05 00:00:00,1102.0,4,15,5,0,0,0,1188.0,60.8,1224.0,56.5,1165.6666666666667,58.56666666666666,0.8660254037844387,-0.4999999999999998,0.0,1.0
2004-04-05 01:00:00,969.0,4,15,5,0,1,0,1102.0,64.4,1215.0,59.2,1162.0,61.333333333333336,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992
2004-04-05 02:00:00,983.0,4,15,5,0,2,0,969.0,63.3,1115.0,62.4,1086.3333333333333,62.833333333333336,0.8660254037844387,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-05 03:00:00,876.0,4,15,5,0,3,0,983.0,61.5,1124.0,65.0,1018.0,63.06666666666666,0.8660254037844387,-0.4999999999999998,0.730835964278124,0.6825531432186541
2004-04-05 04:00:00,884.0,4,15,5,0,4,0,876.0,56.9,1028.0,65.3,942.6666666666666,60.56666666666666,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522
2004-04-05 05:00:00,1024.0,4,15,5,0,5,0,884.0,54.0,1010.0,66.5,914.3333333333334,57.46666666666667,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397
2004-04-05 06:00:00,1126.0,4,15,5,0,6,0,1024.0,63.9,1074.0,69.1,928.0,58.26666666666667,0.8660254037844387,-0.4999999999999998,0.9976687691905392,-0.06824241336467088
2004-04-05 07:00:00,1415.0,4,15,5,0,7,0,1126.0,65.3,1034.0,64.8,1011.3333333333334,61.06666666666666,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616
2004-04-05 08:00:00,1631.0,4,15,5,0,8,0,1415.0,62.5,1130.0,59.0,1188.3333333333333,63.9,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671
2004-04-05 09:00:00,1499.0,4,15,5,0,9,0,1631.0,58.8,1275.0,49.8,1390.6666666666667,62.199999999999996,0.8660254037844387,-0.4999999999999998,0.631087944326053,-0.7757112907044197
2004-04-05 10:00:00,1461.0,4,15,5,0,10,0,1499.0,56.7,1324.0,40.7,1515.0,59.333333333333336,0.8660254037844387,-0.4999999999999998,0.3984010898462418,-0.9172113015054528
2004-04-05 11:00:00,1430.0,4,15,5,0,11,0,1461.0,57.4,1268.0,37.1,1530.3333333333333,57.63333333333333,0.8660254037844387,-0.4999999999999998,0.13616664909624665,-0.9906859460363308
2004-04-05 12:00:00,1498.0,4,15,5,0,12,0,1430.0,55.2,1272.0,33.8,1463.3333333333333,56.43333333333334,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308
2004-04-05 13:00:00,1454.0,4,15,5,0,13,0,1498.0,54.3,1160.0,32.1,1463.0,55.63333333333333,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532
2004-04-05 14:00:00,1402.0,4,15,5,0,14,0,1454.0,51.5,1136.0,31.1,1460.6666666666667,53.666666666666664,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198
2004-04-05 15:00:00,1327.0,4,15,5,0,15,0,1402.0,47.5,1296.0,30.8,1451.3333333333333,51.1,0.8660254037844387,-0.4999999999999998,-0.816969893010442,-0.5766803221148672
2004-04-05 16:00:00,1273.0,4,15,5,0,16,0,1327.0,41.7,1345.0,36.0,1394.3333333333333,46.9,0.8660254037844387,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864
2004-04-05 17:00:00,1457.0,4,15,5,0,17,0,1273.0,38.3,1296.0,36.2,1334.0,42.5,0.8660254037844387,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135
2004-04-05 18:00:00,1543.0,4,15,5,0,18,0,1457.0,42.8,1258.0,39.3,1352.3333333333333,40.93333333333333,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333
2004-04-05 19:00:00,1499.0,4,15,5,0,19,0,1543.0,45.4,1420.0,44.6,1424.3333333333333,42.166666666666664,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516
2004-04-05 20:00:00,1378.0,4,15,5,0,20,0,1499.0,47.5,1366.0,48.9,1499.6666666666667,45.23333333333333,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536
2004-04-05 21:00:00,1243.0,4,15,5,0,21,0,1378.0,49.4,1113.0,56.1,1473.3333333333333,47.43333333333334,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886
2004-04-05 22:00:00,1196.0,4,15,5,0,22,0,1243.0,50.9,1196.0,58.8,1373.3333333333333,49.26666666666667,0.8660254037844387,-0.4999999999999998,-0.2697967711570244,0.9629172873477992
2004-04-05 23:00:00,1137.0,4,15,5,0,23,0,1196.0,51.8,1188.0,60.8,1272.3333333333333,50.699999999999996,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-04-06 00:00:00,1015.0,4,15,6,1,0,0,1137.0,53.9,1102.0,64.4,1192.0,52.199999999999996,0.8660254037844387,-0.4999999999999998,0.0,1.0
2004-04-06 01:00:00,978.0,4,15,6,1,1,0,1015.0,55.4,969.0,63.3,1116.0,53.699999999999996,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992
2004-04-06 02:00:00,933.0,4,15,6,1,2,0,978.0,57.0,983.0,61.5,1043.3333333333333,55.43333333333334,0.8660254037844387,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-06 03:00:00,927.0,4,15,6,1,3,0,933.0,59.2,876.0,56.9,975.3333333333334,57.199999999999996,0.8660254037844387,-0.4999999999999998,0.730835964278124,0.6825531432186541
2004-04-06 04:00:00,908.0,4,15,6,1,4,0,927.0,61.4,884.0,54.0,946.0,59.199999999999996,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522
2004-04-06 05:00:00,980.0,4,15,6,1,5,0,908.0,61.6,1024.0,63.9,922.6666666666666,60.73333333333333,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397
2004-04-06 06:00:00,1236.0,4,15,6,1,6,0,980.0,58.8,1126.0,65.3,938.3333333333334,60.6,0.8660254037844387,-0.4999999999999998,0.9976687691905392,-0.06824241336467088
2004-04-06 07:00:00,1664.0,4,15,6,1,7,0,1236.0,58.9,1415.0,62.5,1041.3333333333333,59.76666666666666,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616
2004-04-06 08:00:00,1757.0,4,15,6,1,8,0,1664.0,55.2,1631.0,58.8,1293.3333333333333,57.63333333333333,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671
2004-04-06 09:00:00,1524.0,4,15,6,1,9,0,1757.0,52.5,1499.0,56.7,1552.3333333333333,55.53333333333333,0.8660254037844387,-0.4999999999999998,0.631087944326053,-0.7757112907044197
2004-04-06 10:00:00,1329.0,4,15,6,1,10,0,1524.0,46.3,1461.0,57.4,1648.3333333333333,51.333333333333336,0.8660254037844387,-0.4999999999999998,0.3984010898462418,-0.9172113015054528
2004-04-06 11:00:00,1167.0,4,15,6,1,11,0,1329.0,41.8,1430.0,55.2,1536.6666666666667,46.86666666666667,0.8660254037844387,-0.4999999999999998,0.13616664909624665,-0.9906859460363308
2004-04-06 12:00:00,1369.0,4,15,6,1,12,0,1167.0,40.1,1498.0,54.3,1340.0,42.73333333333333,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308
2004-04-06 13:00:00,1284.0,4,15,6,1,13,0,1369.0,36.6,1454.0,51.5,1288.3333333333333,39.5,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532
2004-04-06 14:00:00,1221.0,4,15,6,1,14,0,1284.0,34.7,1402.0,47.5,1273.3333333333333,37.13333333333333,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198
2004-04-06 15:00:00,1096.0,4,15,6,1,15,0,1221.0,35.4,1327.0,41.7,1291.3333333333333,35.56666666666667,0.8660254037844387,-0.4999999999999998,-0.816969893010442,-0.5766803221148672
2004-04-06 16:00:00,1143.0,4,15,6,1,16,0,1096.0,36.9,1273.0,38.3,1200.3333333333333,35.666666666666664,0.8660254037844387,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864
2004-04-06 17:00:00,1251.0,4,15,6,1,17,0,1143.0,36.8,1457.0,42.8,1153.3333333333333,36.36666666666667,0.8660254037844387,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135
2004-04-06 18:00:00,1268.0,4,15,6,1,18,0,1251.0,40.6,1543.0,45.4,1163.3333333333333,38.1,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333
2004-04-06 19:00:00,1314.0,4,15,6,1,19,0,1268.0,44.3,1499.0,47.5,1220.6666666666667,40.56666666666667,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516
2004-04-06 20:00:00,1315.0,4,15,6,1,20,0,1314.0,47.7,1378.0,49.4,1277.6666666666667,44.20000000000001,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536
2004-04-06 21:00:00,1095.0,4,15,6,1,21,0,1315.0,50.7,1243.0,50.9,1299.0,47.56666666666666,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886
2004-04-06 22:00:00,1027.0,4,15,6,1,22,0,1095.0,49.4,1196.0,51.8,1241.3333333333333,49.26666666666667,0.8660254037844387,-0.4999999999999998,-0.2697967711570244,0.9629172873477992
2004-04-06 23:00:00,1012.0,4,15,6,1,23,0,1027.0,48.6,1137.0,53.9,1145.6666666666667,49.56666666666666,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-04-07 00:00:00,948.0,4,15,7,2,0,0,1012.0,47.0,1015.0,55.4,1044.6666666666667,48.333333333333336,0.8660254037844387,-0.4999999999999998,0.0,1.0
2004-04-07 01:00:00,889.0,4,15,7,2,1,0,948.0,45.9,978.0,57.0,995.6666666666666,47.166666666666664,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992
2004-04-07 02:00:00,830.0,4,15,7,2,2,0,889.0,44.9,933.0,59.2,949.6666666666666,45.93333333333334,0.8660254037844387,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-07 03:00:00,801.0,4,15,7,2,3,0,830.0,44.4,927.0,61.4,889.0,45.06666666666666,0.8660254037844387,-0.4999999999999998,0.730835964278124,0.6825531432186541
2004-04-07 04:00:00,804.0,4,15,7,2,4,0,801.0,42.4,908.0,61.6,840.0,43.9,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522
2004-04-07 05:00:00,824.0,4,15,7,2,5,0,804.0,45.4,980.0,58.8,811.6666666666666,44.06666666666666,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397
2004-04-07 06:00:00,1000.0,4,15,7,2,6,0,824.0,50.1,1236.0,58.9,809.6666666666666,45.96666666666666,0.8660254037844387,-0.4999999999999998,0.9976687691905392,-0.06824241336467088
2004-04-07 07:00:00,1307.0,4,15,7,2,7,0,1000.0,58.6,1664.0,55.2,876.0,51.36666666666667,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616
2004-04-07 08:00:00,1286.0,4,15,7,2,8,0,1307.0,58.2,1757.0,52.5,1043.6666666666667,55.63333333333333,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671
2004-04-07 09:00:00,1150.0,4,15,7,2,9,0,1286.0,52.0,1524.0,46.3,1197.6666666666667,56.26666666666667,0.8660254037844387,-0.4999999999999998,0.631087944326053,-0.7757112907044197
2004-04-07 10:00:00,1087.0,4,15,7,2,10,0,1150.0,61.4,1329.0,41.8,1247.6666666666667,57.20000000000001,0.8660254037844387,-0.4999999999999998,0.3984010898462418,-0.9172113015054528
2004-04-07 11:00:00,1016.0,4,15,7,2,11,0,1087.0,53.1,1167.0,40.1,1174.3333333333333,55.5,0.8660254037844387,-0.4999999999999998,0.13616664909624665,-0.9906859460363308
2004-04-07 12:00:00,1029.0,4,15,7,2,12,0,1016.0,44.3,1369.0,36.6,1084.3333333333333,52.93333333333333,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308
2004-04-07 13:00:00,1109.0,4,15,7,2,13,0,1029.0,40.3,1284.0,34.7,1044.0,45.9,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532
2004-04-07 14:00:00,997.0,4,15,7,2,14,0,1109.0,42.2,1221.0,35.4,1051.3333333333333,42.26666666666667,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198
2004-04-07 15:00:00,1177.0,4,15,7,2,15,0,997.0,51.8,1096.0,36.9,1045.0,44.76666666666666,0.8660254037844387,-0.4999999999999998,-0.816969893010442,-0.5766803221148672
2004-04-07 16:00:00,1045.0,4,15,7,2,16,0,1177.0,76.4,1143.0,36.8,1094.3333333333333,56.800000000000004,0.8660254037844387,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864
2004-04-07 17:00:00,1171.0,4,15,7,2,17,0,1045.0,47.7,1251.0,40.6,1073.0,58.633333333333326,0.8660254037844387,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135
2004-04-07 18:00:00,1221.0,4,15,7,2,18,0,1171.0,37.1,1268.0,44.3,1131.0,53.73333333333334,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333
2004-04-07 19:00:00,1262.0,4,15,7,2,19,0,1221.0,48.7,1314.0,47.7,1145.6666666666667,44.5,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516
2004-04-07 20:00:00,1207.0,4,15,7,2,20,0,1262.0,71.3,1315.0,50.7,1218.0,52.366666666666674,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536
